id,year,direction,flow-type,flow-name,value
ifad,2004,out,official,oofs-out,37340000
ifad,2009,out,official,oofs-out,39550000
ifad,2010,out,official,oofs-out,45900000
ifad,2001,out,official,oofs-out,52590000
ifc,2013,out,official,oofs-out,6736730000
ifc,2000,out,official,oofs-out,1936130000
ifc,2004,out,official,oofs-out,2800760000
ifc,2012,out,official,oofs-out,6414080000
ifc,2008,out,official,oofs-out,5107480000
ifc,2003,out,official,oofs-out,2828890000
ifc,2009,out,official,oofs-out,4688730000
ifc,2001,out,official,oofs-out,1675180000
ifc,2010,out,official,oofs-out,4345450000
ifc,2007,out,official,oofs-out,4622270000
ifc,2011,out,official,oofs-out,4619840000
ifc,2006,out,official,oofs-out,4364090000
ifc,2002,out,official,oofs-out,2141350000
ifc,2005,out,official,oofs-out,2938400000
islamic-dev-bank,2001,out,official,oofs-out,0
islamic-dev-bank,2005,out,official,oofs-out,0
islamic-dev-bank,2002,out,official,oofs-out,0
islamic-dev-bank,2000,out,official,oofs-out,0
islamic-dev-bank,2004,out,official,oofs-out,0
islamic-dev-bank,2013,out,official,oofs-out,0
islamic-dev-bank,2003,out,official,oofs-out,0
islamic-dev-bank,2010,out,official,oofs-out,1548800000
islamic-dev-bank,2012,out,official,oofs-out,1304530000
islamic-dev-bank,2011,out,official,oofs-out,1643650000
islamic-dev-bank,2009,out,official,oofs-out,0
islamic-dev-bank,2007,out,official,oofs-out,0
islamic-dev-bank,2008,out,official,oofs-out,0
islamic-dev-bank,2006,out,official,oofs-out,0
nordic-dev-fund,2001,out,official,oofs-out,0
nordic-dev-fund,2005,out,official,oofs-out,0
nordic-dev-fund,2000,out,official,oofs-out,0
nordic-dev-fund,2002,out,official,oofs-out,0
nordic-dev-fund,2004,out,official,oofs-out,0
nordic-dev-fund,2008,out,official,oofs-out,0
nordic-dev-fund,2013,out,official,oofs-out,0
nordic-dev-fund,2003,out,official,oofs-out,0
nordic-dev-fund,2009,out,official,oofs-out,0
nordic-dev-fund,2011,out,official,oofs-out,0
nordic-dev-fund,2012,out,official,oofs-out,0
nordic-dev-fund,2007,out,official,oofs-out,0
nordic-dev-fund,2010,out,official,oofs-out,0
nordic-dev-fund,2006,out,official,oofs-out,0
ofid,2003,out,official,oofs-out,0
ofid,2006,out,official,oofs-out,0
ofid,2007,out,official,oofs-out,0
ofid,2000,out,official,oofs-out,0
ofid,2001,out,official,oofs-out,0
ofid,2010,out,official,oofs-out,510460000
ofid,2002,out,official,oofs-out,0
ofid,2008,out,official,oofs-out,0
ofid,2009,out,official,oofs-out,379330000
ofid,2005,out,official,oofs-out,0
ofid,2013,out,official,oofs-out,678020000
ofid,2011,out,official,oofs-out,598550000
ofid,2004,out,official,oofs-out,0
ofid,2012,out,official,oofs-out,447930000
arab-fund-afesd,2009,out,official,oofs-out,0
arab-fund-afesd,2006,out,official,oofs-out,0
arab-fund-afesd,2011,out,official,oofs-out,0
arab-fund-afesd,2003,out,official,oofs-out,0
arab-fund-afesd,2012,out,official,oofs-out,0
arab-fund-afesd,2010,out,official,oofs-out,0
arab-fund-afesd,2013,out,official,oofs-out,0
arab-fund-afesd,2001,out,official,oofs-out,0
arab-fund-afesd,2007,out,official,oofs-out,0
arab-fund-afesd,2008,out,official,oofs-out,0
arab-fund-afesd,2000,out,official,oofs-out,0
arab-fund-afesd,2005,out,official,oofs-out,0
arab-fund-afesd,2002,out,official,oofs-out,0
arab-fund-afesd,2004,out,official,oofs-out,0
asdb,2013,out,official,oofs-out,6157160000
asdb,2010,out,official,oofs-out,5474940000
asdb,2006,out,official,oofs-out,5119390000
asdb,2012,out,official,oofs-out,6899660000
asdb,2004,out,official,oofs-out,3052380000
asdb,2007,out,official,oofs-out,5597310000
asdb,2009,out,official,oofs-out,8282310000
asdb,2003,out,official,oofs-out,3576380000
asdb,2005,out,official,oofs-out,4148170000
asdb,2008,out,official,oofs-out,6582520000
asdb,2011,out,official,oofs-out,5491840000
asdb,2001,out,official,oofs-out,4497470000
asdb,2002,out,official,oofs-out,4661280000
asdb,2000,out,official,oofs-out,4372280000
badea,2010,out,official,oofs-out,0
badea,2006,out,official,oofs-out,0
badea,2001,out,official,oofs-out,0
badea,2013,out,official,oofs-out,0
badea,2004,out,official,oofs-out,0
badea,2007,out,official,oofs-out,0
badea,2011,out,official,oofs-out,0
badea,2003,out,official,oofs-out,0
badea,2012,out,official,oofs-out,0
badea,2002,out,official,oofs-out,0
badea,2008,out,official,oofs-out,0
badea,2009,out,official,oofs-out,0
badea,2005,out,official,oofs-out,0
badea,2000,out,official,oofs-out,0
cardb,2004,out,official,oofs-out,193310000
cardb,2006,out,official,oofs-out,97180000
cardb,2001,out,official,oofs-out,79520000
cardb,2010,out,official,oofs-out,256690000
cardb,2013,out,official,oofs-out,54330000
cardb,2011,out,official,oofs-out,81130000
cardb,2007,out,official,oofs-out,109420000
cardb,2003,out,official,oofs-out,99270000
cardb,2012,out,official,oofs-out,36000000
cardb,2005,out,official,oofs-out,41180000
cardb,2000,out,official,oofs-out,99040000
cardb,2009,out,official,oofs-out,119780000
cardb,2008,out,official,oofs-out,103100000
cardb,2002,out,official,oofs-out,164580000
ebrd,2003,out,official,oofs-out,1136390000
ebrd,2004,out,official,oofs-out,2066390000
ebrd,2011,out,official,oofs-out,3937660000
ebrd,2009,out,official,oofs-out,3781980000
ebrd,2010,out,official,oofs-out,3769120000
ebrd,2006,out,official,oofs-out,1562570000
ebrd,2001,out,official,oofs-out,866110000
ebrd,2012,out,official,oofs-out,3336320000
ebrd,2013,out,official,oofs-out,3823230000
ebrd,2008,out,official,oofs-out,2806300000
ebrd,2000,out,official,oofs-out,665340000
ebrd,2007,out,official,oofs-out,2381610000
ebrd,2005,out,official,oofs-out,1834490000
ebrd,2002,out,official,oofs-out,952900000
AE,2009,out,official,oofs-out,13420000
AE,2012,out,official,oofs-out,60820000
AE,2006,out,official,ssc-out,972130292
AE,2012,out,private,remittances,20346.55606
AE,2010,out,official,oofs-out,29620000
AE,2011,out,official,oofs-out,23970000
AE,2011,out,official,ssc-out,721371617.9
AE,2001,out,official,ssc-out,810564767.3
AE,2000,out,official,oofs-out,0
AE,2013,out,official,oofs-out,7890000
AE,2009,out,official,ssc-out,1087042105
AE,2012,out,official,ssc-out,790050000
AE,2011,out,private,remittances,19157.27704
AE,2013,out,official,ssc-out,5443678712
AE,2001,out,official,oofs-out,0
AE,2008,out,official,ssc-out,1380108059
AE,2007,out,official,ssc-out,2730239540
AE,2004,out,official,oofs-out,0
AE,2005,out,official,ssc-out,657214501
AE,2003,out,official,ssc-out,1287473712
AE,2002,out,official,oofs-out,0
AE,2003,out,official,oofs-out,0
AE,2004,out,official,ssc-out,642700195.4
AE,2006,out,official,oofs-out,0
AE,2010,out,private,remittances,19393.1374
AE,2008,out,official,oofs-out,0
AE,2005,out,official,oofs-out,0
AE,2010,out,official,ssc-out,529741978.9
AE,2000,out,official,ssc-out,637134357.5
AE,2007,out,official,oofs-out,0
AE,2002,out,official,ssc-out,895878023.2
AT,2000,out,official,dfis,na
AT,2001,out,official,dfis,na
AT,2002,out,official,dfis,na
AT,2003,out,official,dfis,na
AT,2004,out,official,dfis,na
AT,2005,out,official,dfis,na
AT,2006,out,official,dfis,na
AT,2007,out,official,dfis,na
AT,2008,out,official,dfis,86704560
AT,2009,out,official,dfis,93902431
AT,2010,out,official,dfis,119453783
AT,2011,out,official,dfis,76539560
AT,2012,out,official,dfis,na
AT,2010,out,official,oofs-out,154200000
AT,2007,out,official,oofs-out,101590000
AT,2004,out,official,oofs-out,164270000
AT,2006,out,commercial,fdi-out,1688.367618
AT,2001,out,official,oofs-out,188140000
AT,2011,out,private,remittances,2802.730108
AT,2009,out,commercial,fdi-out,1558.415288
AT,2007,out,official,oda,1876020000
AT,2011,out,commercial,fdi-out,3400.97273
AT,2012,out,commercial,fdi-out,1906.171
AT,2000,out,official,oda,751360000
AT,2010,out,official,oda,1222150000
AT,2001,out,commercial,fdi-out,-594.7230823
AT,2008,out,official,oda,1676800000
AT,2013,out,official,oda,1117840000
AT,2001,out,official,oda,1103840000
AT,2005,out,official,oofs-out,659210000
AT,2011,out,official,oda,1049970000
AT,2007,out,commercial,fdi-out,5009.644221
AT,2009,out,official,oda,1122640000
AT,2002,out,official,oda,846440000
AT,2010,out,commercial,fdi-out,3280.552159
AT,2003,out,official,oda,724440000
AT,2005,out,official,oda,1854650000
AT,2000,out,commercial,fdi-out,234.1912746
AT,2009,out,official,oofs-out,183810000
AT,2006,out,official,oofs-out,169470000
AT,2003,out,commercial,fdi-out,129.6481802
AT,2004,out,commercial,fdi-out,364.8187778
AT,2010,out,private,remittances,2986.289828
AT,2012,out,private,remittances,2650.863619
AT,2002,out,commercial,fdi-out,53.27337558
AT,2004,out,official,oda,841850000
AT,2012,out,official,oda,1113480000
AT,2013,out,official,oofs-out,617750000
AT,2006,out,official,oda,1713880000
AT,2008,out,official,oofs-out,269460000
AT,2012,out,official,oofs-out,147710000
AT,2000,out,official,oofs-out,270870000
AT,2002,out,official,oofs-out,251160000
AT,2011,out,official,oofs-out,227120000
AT,2008,out,commercial,fdi-out,625.5942731
AT,2003,out,official,oofs-out,216560000
AT,2005,out,commercial,fdi-out,1823.335702
AU,2008,out,official,oofs-out,200920000
AU,2012,out,official,oofs-out,326860000
AU,2002,out,commercial,fdi-out,-469.1126387
AU,2001,out,official,oda,2544700000
AU,2011,out,official,oofs-out,260910000
AU,2010,out,official,oda,4459300000
AU,2012,out,official,oda,5514610000
AU,2009,out,official,oofs-out,540650000
AU,2011,out,private,remittances,8100.28073
AU,2007,out,commercial,fdi-out,2650.876985
AU,2000,out,official,oda,2654330000
AU,2006,out,official,oofs-out,316090000
AU,2010,out,private,remittances,8598.559103
AU,2010,out,official,oofs-out,318970000
AU,2004,out,commercial,fdi-out,-114.0998227
AU,2002,out,official,oda,2660620000
AU,2012,out,commercial,fdi-out,2570.393
AU,2008,out,official,oda,4048860000
AU,2012,out,private,remittances,8569.046797
AU,2003,out,official,oofs-out,248090000
AU,2004,out,official,oda,2728330000
AU,2005,out,official,oda,2902570000
AU,2003,out,official,oda,2678470000
AU,2000,out,commercial,fdi-out,-45.16803893
AU,2001,out,commercial,fdi-out,545.3296587
AU,2011,out,official,oda,4967350000
AU,2009,out,commercial,fdi-out,-645.0243036
AU,2013,out,official,oda,5235820000
AU,2007,out,official,oda,3843080000
AU,2006,out,official,oda,3532970000
AU,2000,out,official,oofs-out,1576950000
AU,2005,out,official,oofs-out,179090000
AU,2003,out,commercial,fdi-out,670.1616555
AU,2011,out,commercial,fdi-out,2821.890896
AU,2010,out,commercial,fdi-out,2109.303925
AU,2007,out,official,oofs-out,387630000
AU,2006,out,commercial,fdi-out,894.7144387
AU,2005,out,commercial,fdi-out,743.5088866
AU,2013,out,official,oofs-out,492930000
AU,2004,out,official,oofs-out,179100000
AU,2008,out,commercial,fdi-out,3201.335162
AU,2009,out,official,oda,3992960000
AU,2001,out,official,oofs-out,168360000
AU,2002,out,official,oofs-out,142970000
BE,2000,out,commercial,fdi-out,0
BE,2012,out,official,dfis,374116600
BE,2012,out,commercial,fdi-out,-2894.604
BE,2008,out,official,oda,2332710000
BE,2004,out,commercial,fdi-out,-213.2785749
BE,2009,out,official,dfis,65397137
BE,2010,out,official,oda,3080730000
BE,2008,out,official,dfis,57124203
BE,2000,out,official,oofs-out,92130000
BE,2005,out,official,oda,2387590000
BE,2011,out,official,dfis,114839875
BE,2001,out,commercial,fdi-out,0
BE,2002,out,commercial,fdi-out,2495.641164
BE,2008,out,commercial,fdi-out,10475.84056
BE,2005,out,commercial,fdi-out,2795.388454
BE,2001,out,official,oda,1587620000
BE,2002,out,official,oda,1855340000
BE,2006,out,official,dfis,32455317
BE,2010,out,private,remittances,1039.998034
BE,2010,out,official,dfis,111916483
BE,2012,out,official,oda,2359230000
BE,2011,out,private,remittances,1070.888442
BE,2000,out,official,dfis,na
BE,2003,out,commercial,fdi-out,-58.69908455
BE,2006,out,commercial,fdi-out,5775.979741
BE,2011,out,commercial,fdi-out,4566.964607
BE,2004,out,official,dfis,na
BE,2007,out,commercial,fdi-out,6390.712429
BE,2010,out,commercial,fdi-out,139.064506
BE,2000,out,official,oda,1497030000
BE,2005,out,official,oofs-out,548810000
BE,2001,out,official,oofs-out,71700000
BE,2007,out,official,oda,2074920000
BE,2003,out,official,oda,2579050000
BE,2009,out,official,oda,2604350000
BE,2006,out,official,oda,2322840000
BE,2003,out,official,dfis,na
BE,2009,out,commercial,fdi-out,2413.229703
BE,2012,out,private,remittances,1137.730177
BE,2004,out,official,oda,1878080000
BE,2005,out,official,dfis,na
BE,2007,out,official,dfis,33563450
BE,2007,out,official,oofs-out,31850000
BE,2004,out,official,oofs-out,29210000
BE,2009,out,official,oofs-out,126160000
BE,2001,out,official,dfis,na
BE,2002,out,official,oofs-out,229050000
BE,2012,out,official,oofs-out,146760000
BE,2011,out,official,oda,2844980000
BE,2006,out,official,oofs-out,33950000
BE,2013,out,official,oda,2246250000
BE,2003,out,official,oofs-out,1367570000
BE,2011,out,official,oofs-out,9990000
BE,2002,out,official,dfis,na
BE,2008,out,official,oofs-out,49930000
BE,2010,out,official,oofs-out,19360000
BE,2013,out,official,oofs-out,187040000
BG,2012,out,official,ssc-out,160000
BG,2007,out,official,ssc-out,
BG,2003,out,official,ssc-out,
BG,2002,out,official,ssc-out,
BG,2008,out,official,ssc-out,
BG,2011,out,official,ssc-out,6710000
BG,2013,out,official,ssc-out,350000
BG,2000,out,official,ssc-out,
BG,2010,out,official,ssc-out,240000
BG,2010,out,private,remittances,21.54747128
BG,2012,out,private,remittances,19.60401726
BG,2001,out,official,ssc-out,
BG,2009,out,official,ssc-out,
BG,2011,out,private,remittances,21.58338389
BG,2004,out,official,ssc-out,
BG,2005,out,official,ssc-out,
BG,2006,out,official,ssc-out,
CA,2001,out,commercial,fdi-out,0
CA,2002,out,commercial,fdi-out,0
CA,2012,out,official,oda,5697890000
CA,2003,out,commercial,fdi-out,0
CA,2000,out,commercial,fdi-out,0
CA,2012,out,official,oofs-out,3996690000
CA,2012,out,private,remittances,15641.65211
CA,2012,out,commercial,fdi-out,0
CA,2010,out,private,remittances,14397.02142
CA,2010,out,official,oofs-out,3586720000
CA,2002,out,official,oofs-out,2018320000
CA,2011,out,commercial,fdi-out,0
CA,2011,out,private,remittances,14936.76609
CA,2009,out,official,oda,4971550000
CA,2008,out,commercial,fdi-out,0
CA,2013,out,official,oofs-out,3228360000
CA,2010,out,commercial,fdi-out,0
CA,2004,out,commercial,fdi-out,0
CA,2011,out,official,oofs-out,10580610000
CA,2000,out,official,oofs-out,2364870000
CA,2007,out,official,oofs-out,1944780000
CA,2000,out,official,oda,3458270000
CA,2005,out,official,oofs-out,1843840000
CA,2007,out,official,oda,4850880000
CA,2002,out,official,oda,4087390000
CA,2008,out,official,oofs-out,3448810000
CA,2010,out,official,oda,5689420000
CA,2009,out,commercial,fdi-out,0
CA,2005,out,official,oda,5319220000
CA,2003,out,official,oda,4107050000
CA,2006,out,official,oda,4781870000
CA,2004,out,official,oofs-out,1018850000
CA,2004,out,official,oda,4105990000
CA,2013,out,official,oda,5087680000
CA,2011,out,official,oda,5540640000
CA,2001,out,official,oofs-out,2519900000
CA,2007,out,commercial,fdi-out,0
CA,2006,out,official,oofs-out,2836590000
CA,2006,out,commercial,fdi-out,0
CA,2005,out,commercial,fdi-out,0
CA,2008,out,official,oda,5484100000
CA,2001,out,official,oda,3120980000
CA,2009,out,official,oofs-out,1828010000
CA,2003,out,official,oofs-out,1251520000
CH,2008,out,official,oofs-out,0
CH,2007,out,official,oda,2239270000
CH,2002,out,commercial,fdi-out,-1437.401653
CH,2009,out,official,oofs-out,0
CH,2002,out,official,dfis,na
CH,2005,out,official,oofs-out,0
CH,2012,out,private,remittances,982.3085427
CH,2009,out,official,dfis,na
CH,2011,out,official,oda,2916780000
CH,2006,out,official,oda,2342330000
CH,2003,out,commercial,fdi-out,1063.922167
CH,2009,out,commercial,fdi-out,4839.703429
CH,2008,out,official,oda,2405850000
CH,2000,out,official,oda,1803750000
CH,2005,out,official,oda,2554150000
CH,2010,out,private,remittances,962.0161133
CH,2008,out,official,dfis,na
CH,2012,out,commercial,fdi-out,15094.455
CH,2004,out,commercial,fdi-out,2219.984788
CH,2006,out,official,oofs-out,24370000
CH,2003,out,official,oda,2045020000
CH,2011,out,official,oofs-out,0
CH,2011,out,private,remittances,893.9874337
CH,2010,out,official,oda,2588080000
CH,2001,out,official,oda,1820910000
CH,2003,out,official,dfis,na
CH,2000,out,official,oofs-out,15190000
CH,2011,out,commercial,fdi-out,11479.80143
CH,2012,out,official,dfis,na
CH,2003,out,official,oofs-out,90000
CH,2011,out,official,dfis,39487321
CH,2001,out,commercial,fdi-out,2073.721387
CH,2002,out,official,oda,1724940000
CH,2004,out,official,dfis,na
CH,2000,out,official,dfis,na
CH,2000,out,commercial,fdi-out,2115.764312
CH,2010,out,official,dfis,na
CH,2002,out,official,oofs-out,5870000
CH,2013,out,official,oda,3185020000
CH,2010,out,official,oofs-out,0
CH,2012,out,official,oda,3081510000
CH,2001,out,official,oofs-out,12800000
CH,2004,out,official,oofs-out,0
CH,2013,out,official,oofs-out,0
CH,2012,out,official,oofs-out,0
CH,2008,out,commercial,fdi-out,12284.55943
CH,2009,out,official,oda,2704250000
CH,2001,out,official,dfis,na
CH,2006,out,commercial,fdi-out,11668.11713
CH,2010,out,commercial,fdi-out,18511.84426
CH,2005,out,commercial,fdi-out,7861.264702
CH,2007,out,official,oofs-out,0
CH,2005,out,official,dfis,na
CH,2007,out,official,dfis,na
CH,2004,out,official,oda,2234110000
CH,2006,out,official,dfis,na
CH,2007,out,commercial,fdi-out,9735.955108
CL,2002,out,commercial,fdi-out,0
CL,2003,out,commercial,fdi-out,0
CL,2000,out,commercial,fdi-out,0
CL,2001,out,commercial,fdi-out,0
CL,2004,out,commercial,fdi-out,0
CL,2005,out,commercial,fdi-out,0
CL,2006,out,commercial,fdi-out,427.7953692
CL,2007,out,commercial,fdi-out,3876.294592
CL,2008,out,commercial,fdi-out,8162.346181
CL,2009,out,commercial,fdi-out,6861.502154
CL,2010,out,commercial,fdi-out,6689.679438
CL,2011,out,commercial,fdi-out,5986.296931
CL,2012,out,commercial,fdi-out,7314.278
CY,2011,out,official,ssc-out,17673819.74
CY,2001,out,official,ssc-out,
CY,2011,out,private,remittances,169.170407
CY,2002,out,official,ssc-out,
CY,2010,out,official,ssc-out,31593819.74
CY,2010,out,private,remittances,164.7067594
CY,2012,out,private,remittances,196.246122
CY,2007,out,official,ssc-out,22443261.8
CY,2004,out,official,ssc-out,
CY,2008,out,official,ssc-out,22114678.11
CY,2013,out,official,ssc-out,3265922.747
CY,2003,out,official,ssc-out,
CY,2012,out,official,ssc-out,9280000
CY,2009,out,official,ssc-out,24394849.79
CY,2000,out,official,ssc-out,
CY,2005,out,official,ssc-out,5107982.833
CY,2006,out,official,ssc-out,16299742.49
CZ,2002,out,commercial,fdi-out,-3.1489439
CZ,2004,out,official,oda,152190000
CZ,2002,out,official,oda,85490000
CZ,2003,out,commercial,fdi-out,44.96302371
CZ,2013,out,official,oda,207860000
CZ,2000,out,commercial,fdi-out,2.712521857
CZ,2010,out,official,oda,223800000
CZ,2012,out,official,oda,219620000
CZ,2003,out,official,oda,145020000
CZ,2005,out,official,oda,177730000
CZ,2001,out,commercial,fdi-out,4.400133479
CZ,2006,out,official,oda,198450000
CZ,2011,out,official,oda,230260000
CZ,2009,out,commercial,fdi-out,759.553548
CZ,2006,out,commercial,fdi-out,12.62379233
CZ,2000,out,official,oda,38520000
CZ,2004,out,commercial,fdi-out,-25.65792039
CZ,2010,out,commercial,fdi-out,72.06374616
CZ,2010,out,private,remittances,104.6156379
CZ,2007,out,official,oda,191820000
CZ,2005,out,commercial,fdi-out,28.66278556
CZ,2008,out,commercial,fdi-out,6.596079172
CZ,2007,out,commercial,fdi-out,210.615518
CZ,2009,out,official,oda,206770000
CZ,2012,out,commercial,fdi-out,-181.371
CZ,2011,out,commercial,fdi-out,1.241845962
CZ,2008,out,official,oda,224190000
CZ,2012,out,private,remittances,125.031743
CZ,2011,out,private,remittances,107.9312559
CZ,2001,out,official,oda,59340000
DE,2010,out,private,remittances,6466.668846
DE,2009,out,commercial,fdi-out,11064.96315
DE,2003,out,official,dfis,na
DE,2007,out,commercial,fdi-out,16690.58395
DE,2005,out,official,dfis,na
DE,2003,out,official,oda,10008670000
DE,2002,out,official,oofs-out,8017480000
DE,2001,out,official,dfis,na
DE,2000,out,commercial,fdi-out,8380.915152
DE,2004,out,official,oda,10049520000
DE,2011,out,private,remittances,6667.992601
DE,2002,out,official,dfis,na
DE,2004,out,official,dfis,na
DE,2012,out,commercial,fdi-out,15417.734
DE,2010,out,commercial,fdi-out,17291.91702
DE,2001,out,official,oda,9446180000
DE,2010,out,official,dfis,4053806047
DE,2008,out,official,oda,14935480000
DE,2011,out,official,oda,14629300000
DE,2009,out,official,oda,12781490000
DE,2012,out,official,dfis,3068814079
DE,2005,out,commercial,fdi-out,13239.96932
DE,2007,out,official,oda,13598940000
DE,2002,out,official,oda,10076760000
DE,2006,out,official,oda,13269400000
DE,2000,out,official,oda,9198840000
DE,2006,out,commercial,fdi-out,9228.086424
DE,2010,out,official,oda,14340770000
DE,2011,out,commercial,fdi-out,21269.72621
DE,2009,out,official,dfis,3270345966
DE,2008,out,official,dfis,2591949239
DE,2012,out,official,oda,14569650000
DE,2007,out,official,oofs-out,1430370000
DE,2001,out,commercial,fdi-out,1756.990213
DE,2004,out,commercial,fdi-out,9427.672794
DE,2008,out,commercial,fdi-out,8371.053746
DE,2012,out,private,remittances,7231.197629
DE,2003,out,commercial,fdi-out,1964.217704
DE,2011,out,official,oofs-out,1389870000
DE,2002,out,commercial,fdi-out,-52.74878024
DE,2013,out,official,oda,15376850000
DE,2006,out,official,dfis,1557850986
DE,2007,out,official,dfis,1456620947
DE,2008,out,official,oofs-out,2554590000
DE,2012,out,official,oofs-out,1288400000
DE,2004,out,official,oofs-out,1035860000
DE,2011,out,official,dfis,na
DE,2003,out,official,oofs-out,-1362510000
DE,2001,out,official,oofs-out,954360000
DE,2009,out,official,oofs-out,1557360000
DE,2010,out,official,oofs-out,1308280000
DE,2000,out,official,dfis,na
DE,2005,out,official,oofs-out,12171020000
DE,2000,out,official,oofs-out,1783150000
DE,2006,out,official,oofs-out,126600000
DE,2013,out,official,oofs-out,1160050000
DE,2005,out,official,oda,12935170000
DK,2001,out,official,dfis,86372623
DK,2004,out,official,dfis,85869351
DK,2000,out,official,dfis,76099499
DK,2011,out,official,dfis,71720472
DK,2012,out,official,dfis,77474980
DK,2003,out,official,dfis,99649281
DK,2006,out,commercial,fdi-out,642.3649627
DK,2008,out,official,oda,2765980000
DK,2001,out,commercial,fdi-out,3415.464895
DK,2002,out,official,dfis,89192227
DK,2005,out,official,dfis,54444861
DK,2004,out,official,oda,2629800000
DK,2010,out,commercial,fdi-out,999.7303116
DK,2006,out,official,oofs-out,55470000
DK,2007,out,official,oda,2823640000
DK,2012,out,private,remittances,1033.827428
DK,2009,out,official,dfis,51948378
DK,2000,out,official,oda,3102620000
DK,2009,out,commercial,fdi-out,1012.195707
DK,2009,out,official,oda,2822200000
DK,2003,out,commercial,fdi-out,118.3373558
DK,2002,out,official,oofs-out,15110000
DK,2007,out,commercial,fdi-out,684.4678488
DK,2004,out,commercial,fdi-out,245.947622
DK,2008,out,commercial,fdi-out,-962.423818
DK,2010,out,private,remittances,934.9564886
DK,2013,out,official,oda,2959070000
DK,2006,out,official,dfis,77854216
DK,2000,out,official,oofs-out,16200000
DK,2007,out,official,dfis,54362663
DK,2010,out,official,oda,2948380000
DK,2008,out,official,dfis,67445160
DK,2007,out,official,oofs-out,30830000
DK,2002,out,commercial,fdi-out,189.0271958
DK,2003,out,official,oda,2659320000
DK,2005,out,official,oofs-out,31560000
DK,2011,out,commercial,fdi-out,964.3557595
DK,2005,out,commercial,fdi-out,263.2591721
DK,2001,out,official,oofs-out,12200000
DK,2011,out,private,remittances,968.85898
DK,2010,out,official,dfis,70810398
DK,2003,out,official,oofs-out,71490000
DK,2008,out,official,oofs-out,48340000
DK,2012,out,commercial,fdi-out,1362.758
DK,2011,out,official,oda,2840610000
DK,2000,out,commercial,fdi-out,1185.151733
DK,2011,out,official,oofs-out,43160000
DK,2006,out,official,oda,2738220000
DK,2009,out,official,oofs-out,36750000
DK,2001,out,official,oda,3116670000
DK,2010,out,official,oofs-out,39450000
DK,2013,out,official,oofs-out,44530000
DK,2002,out,official,oda,2916550000
DK,2005,out,official,oda,2650060000
DK,2012,out,official,oda,2812370000
DK,2004,out,official,oofs-out,58910000
DK,2012,out,official,oofs-out,37110000
EE,2000,out,commercial,fdi-out,0
EE,2006,out,commercial,fdi-out,40.2563911
EE,2004,out,official,ssc-out,918446.6019
EE,2012,out,private,remittances,22.19599676
EE,2005,out,commercial,fdi-out,86.41421912
EE,2010,out,commercial,fdi-out,-51.30000323
EE,2008,out,official,ssc-out,5566343.042
EE,2003,out,official,ssc-out,816396.9795
EE,2012,out,official,ssc-out,8600000
EE,2011,out,official,ssc-out,6892988.134
EE,2007,out,official,ssc-out,2866666.667
EE,2011,out,private,remittances,22.00727171
EE,2003,out,commercial,fdi-out,20.689844
EE,2000,out,official,ssc-out,556634.3042
EE,2011,out,commercial,fdi-out,20.90316715
EE,2001,out,commercial,fdi-out,0
